gene_symbol,ensembl_id
APBB1IP,ENSG00000077420
APBB2,ENSG00000163697
APBB3,ENSG00000113108
APC,ENSG00000134982
APC2,ENSG00000115266
APCDD1,ENSG00000154856
APCDD1L,ENSG00000198768
APCDD1L-DT,ENSG00000231290
APCS,ENSG00000132703
APEH,ENSG00000164062
APELA,ENSG00000248329
APEX1,ENSG00000100823
APEX2,ENSG00000169188
APH1A,ENSG00000117362
APH1B,ENSG00000138613
API5,ENSG00000166181
APIP,ENSG00000149089
APLF,ENSG00000169621
APLN,ENSG00000171388
APLNR,ENSG00000134817
APLP1,ENSG00000105290
APLP2,ENSG00000084234
APMAP,ENSG00000101474
APOA1,ENSG00000118137
APOA1-AS,ENSG00000235910
APOA2,ENSG00000158874
APOA4,ENSG00000110244
APOA5,ENSG00000110243
APOB,ENSG00000084674
APOBEC1,ENSG00000111701
APOBEC2,ENSG00000124701
APOBEC3A,ENSG00000262156
APOBEC3B,ENSG00000179750
APOBEC3C,ENSG00000244509
APOBEC3D,ENSG00000243811
APOBEC3F,ENSG00000128394
APOBEC3G,ENSG00000239713
APOBEC3H,ENSG00000100298
APOBEC4,ENSG00000173627
APOBR,ENSG00000184730
APOC1,ENSG00000130208
APOC2,ENSG00000234906
APOC3,ENSG00000110245
APOC4,ENSG00000267467
APOC4-APOC2,ENSG00000224916
APOD,ENSG00000189058
APOE,ENSG00000130203
APOF,ENSG00000175336
APOH,ENSG00000091583
APOL1,ENSG00000100342
APOL2,ENSG00000128335
APOL3,ENSG00000128284
APOL4,ENSG00000100336
APOL5,ENSG00000277390
APOL6,ENSG00000221963
APOLD1,ENSG00000178878
APOM,ENSG00000231974
APOO,ENSG00000184831
APOOL,ENSG00000155008
APP,ENSG00000142192
APP-DT,ENSG00000273492
APPAT,ENSG00000230606
APPBP2,ENSG00000062725
APPL1,ENSG00000157500
APPL2,ENSG00000136044
APRG1,ENSG00000198590
APRT,ENSG00000198931
APTR,ENSG00000214293
APTX,ENSG00000137074
AQP1,ENSG00000240583
AQP10,ENSG00000143595
AQP11,ENSG00000178301
AQP12A,ENSG00000184945
AQP12B,ENSG00000185176
AQP2,ENSG00000167580
AQP3,ENSG00000165272
AQP4,ENSG00000171885
AQP4-AS1,ENSG00000260372
AQP5,ENSG00000161798
AQP5-AS1,ENSG00000257588
AQP6,ENSG00000086159
AQP7,ENSG00000165269
AQP7B,ENSG00000259916
AQP7P3,ENSG00000279688
AQP8,ENSG00000103375
AQP9,ENSG00000103569
AQR,ENSG00000021776
AR,ENSG00000169083
ARAF,ENSG00000078061
ARAP1,ENSG00000186635
ARAP1-AS1,ENSG00000256007
ARAP1-AS2,ENSG00000245148
ARAP2,ENSG00000047365
ARAP3,ENSG00000120318
ARB2A,ENSG00000113391
ARB2BP,ENSG00000175841
ARC,ENSG00000198576
ARCN1,ENSG00000095139
AREG,ENSG00000109321
AREL1,ENSG00000119682
ARF1,ENSG00000143761
ARF3,ENSG00000134287
ARF4,ENSG00000168374
ARF5,ENSG00000004059
ARF6,ENSG00000165527
ARFGAP1,ENSG00000101199
ARFGAP2,ENSG00000149182
ARFGAP3,ENSG00000242247
ARFGEF1,ENSG00000066777
ARFGEF2,ENSG00000124198
ARFGEF3,ENSG00000112379
ARFIP1,ENSG00000164144
ARFIP2,ENSG00000132254
ARFRP1,ENSG00000101246
ARG1,ENSG00000118520
ARG2,ENSG00000081181
ARGFX,ENSG00000186103
ARGLU1,ENSG00000134884
ARHGAP1,ENSG00000175220
ARHGAP10,ENSG00000071205
ARHGAP11A,ENSG00000198826
ARHGAP11A-SCG5,ENSG00000288864
ARHGAP11B,ENSG00000285077
ARHGAP11B-DT,ENSG00000247728
ARHGAP12,ENSG00000165322
ARHGAP15,ENSG00000075884
ARHGAP15-AS1,ENSG00000231758
ARHGAP17,ENSG00000140750
ARHGAP18,ENSG00000146376
ARHGAP19,ENSG00000213390
ARHGAP19-SLIT1,ENSG00000269891
ARHGAP20,ENSG00000137727
ARHGAP21,ENSG00000107863
ARHGAP22,ENSG00000128805
ARHGAP23,ENSG00000275832
ARHGAP24,ENSG00000138639
ARHGAP25,ENSG00000163219
ARHGAP26,ENSG00000145819
ARHGAP26-AS1,ENSG00000226272
ARHGAP26-IT1,ENSG00000230789
ARHGAP27,ENSG00000159314
ARHGAP27P1-BPTFP1-KPNA2P3,ENSG00000215769
ARHGAP28,ENSG00000088756
ARHGAP29,ENSG00000137962
ARHGAP30,ENSG00000186517
ARHGAP31,ENSG00000031081
ARHGAP31-AS1,ENSG00000241155
ARHGAP32,ENSG00000134909
ARHGAP33,ENSG00000004777
ARHGAP35,ENSG00000160007
ARHGAP36,ENSG00000147256
ARHGAP39,ENSG00000147799
ARHGAP4,ENSG00000089820
ARHGAP40,ENSG00000124143
ARHGAP42,ENSG00000165895
ARHGAP42-AS1,ENSG00000248027
ARHGAP44,ENSG00000006740
ARHGAP44-AS1,ENSG00000265489
ARHGAP45,ENSG00000180448
ARHGAP5,ENSG00000100852
ARHGAP5-AS1,ENSG00000258655
ARHGAP6,ENSG00000047648
ARHGAP8,ENSG00000241484
ARHGAP9,ENSG00000123329
ARHGDIA,ENSG00000141522
ARHGDIB,ENSG00000111348
ARHGDIG,ENSG00000242173
ARHGEF1,ENSG00000076928
ARHGEF10,ENSG00000104728
ARHGEF10L,ENSG00000074964
ARHGEF11,ENSG00000132694
ARHGEF12,ENSG00000196914
ARHGEF15,ENSG00000198844
ARHGEF16,ENSG00000130762
ARHGEF17,ENSG00000110237
ARHGEF17-AS1,ENSG00000257038
ARHGEF18,ENSG00000104880
ARHGEF18-AS1,ENSG00000267852
ARHGEF19,ENSG00000142632
ARHGEF2,ENSG00000116584
ARHGEF2-AS2,ENSG00000273002
ARHGEF25,ENSG00000240771
ARHGEF26,ENSG00000114790
ARHGEF26-AS1,ENSG00000243069
ARHGEF28,ENSG00000214944
ARHGEF3,ENSG00000163947
ARHGEF33,ENSG00000214694
ARHGEF35,ENSG00000213214
ARHGEF35-AS1,ENSG00000244198
ARHGEF37,ENSG00000183111
ARHGEF38,ENSG00000236699
ARHGEF39,ENSG00000137135
ARHGEF4,ENSG00000136002
ARHGEF40,ENSG00000165801
ARHGEF5,ENSG00000050327
ARHGEF6,ENSG00000129675
ARHGEF7,ENSG00000102606
ARHGEF7-AS1,ENSG00000227352
ARHGEF7-AS2,ENSG00000235875
ARHGEF7-IT1,ENSG00000233644
ARHGEF9,ENSG00000131089
ARID1A,ENSG00000117713
ARID1B,ENSG00000049618
ARID2,ENSG00000189079
ARID3A,ENSG00000116017
ARID3B,ENSG00000179361
ARID3C,ENSG00000205143
ARID4A,ENSG00000032219
ARID4B,ENSG00000054267
ARID5A,ENSG00000196843
ARID5B,ENSG00000150347
ARIH1,ENSG00000166233
ARIH2,ENSG00000177479
ARIH2OS,ENSG00000221883
ARK2C,ENSG00000141622
ARK2N,ENSG00000152242
ARL1,ENSG00000120805
ARL10,ENSG00000175414
ARL11,ENSG00000152213
ARL13A,ENSG00000174225
ARL13B,ENSG00000169379
ARL14,ENSG00000179674
ARL14EP,ENSG00000152219
ARL14EP-DT,ENSG00000254532
ARL15,ENSG00000185305
ARL16,ENSG00000214087
ARL17A,ENSG00000185829
ARL17B,ENSG00000228696
ARL2,ENSG00000213465
ARL2-SNX15,ENSG00000273003
ARL2BP,ENSG00000102931
ARL3,ENSG00000138175
ARL4A,ENSG00000122644
ARL4C,ENSG00000188042
ARL4D,ENSG00000175906
ARL5A,ENSG00000162980
ARL5B,ENSG00000165997
ARL5C,ENSG00000141748
ARL6,ENSG00000113966
ARL6IP1,ENSG00000170540
ARL6IP4,ENSG00000182196
ARL6IP5,ENSG00000144746
ARL6IP6,ENSG00000177917
ARL8A,ENSG00000143862
ARL8B,ENSG00000134108
ARL9,ENSG00000196503
ARLN,ENSG00000164096
ARLNC1,ENSG00000260896
ARMC1,ENSG00000104442
ARMC10,ENSG00000170632
ARMC12,ENSG00000157343
ARMC2,ENSG00000118690
ARMC2-AS1,ENSG00000230290
ARMC3,ENSG00000165309
ARMC5,ENSG00000140691
ARMC6,ENSG00000105676
ARMC7,ENSG00000125449
ARMC8,ENSG00000114098
ARMC9,ENSG00000135931
ARMCX1,ENSG00000126947
ARMCX2,ENSG00000184867
ARMCX3,ENSG00000102401
ARMCX4,ENSG00000196440
ARMCX5,ENSG00000125962
ARMCX5-GPRASP2,ENSG00000286237
ARMCX6,ENSG00000198960
ARMH1,ENSG00000198520
ARMH2,ENSG00000260286
ARMH3,ENSG00000120029
ARMH4,ENSG00000139971
ARMS2,ENSG00000254636
ARMT1,ENSG00000146476
ARNILA,ENSG00000235072
ARNT,ENSG00000143437
ARNT2,ENSG00000172379
ARPC1A,ENSG00000241685
ARPC1B,ENSG00000130429
ARPC2,ENSG00000163466
ARPC3,ENSG00000111229
ARPC4,ENSG00000241553
ARPC4-TTLL3,ENSG00000250151
ARPC5,ENSG00000162704
ARPC5L,ENSG00000136950
ARPIN,ENSG00000242498
ARPIN-AP3S2,ENSG00000250021
ARPP19,ENSG00000128989
ARPP21,ENSG00000172995
ARPP21-AS1,ENSG00000230830
ARR3,ENSG00000120500
ARRB1,ENSG00000137486
ARRB2,ENSG00000141480
ARRDC1,ENSG00000197070
ARRDC1-AS1,ENSG00000203993
ARRDC2,ENSG00000105643
ARRDC3,ENSG00000113369
ARRDC3-AS1,ENSG00000281357
ARRDC4,ENSG00000140450
ARRDC5,ENSG00000205784
ARSA,ENSG00000100299
ARSB,ENSG00000113273
ARSD,ENSG00000006756
ARSD-AS1,ENSG00000229851
ARSF,ENSG00000062096
ARSG,ENSG00000141337
ARSH,ENSG00000205667
ARSI,ENSG00000183876
ARSJ,ENSG00000180801
ARSK,ENSG00000164291
ARSL,ENSG00000157399
ART1,ENSG00000129744
ART3,ENSG00000156219
ART4,ENSG00000111339
ART5,ENSG00000167311
ARTN,ENSG00000117407
ARV1,ENSG00000173409
ARVCF,ENSG00000099889
ARX,ENSG00000004848
AS3MT,ENSG00000214435
ASAH1,ENSG00000104763
ASAH2,ENSG00000188611
ASAH2B,ENSG00000204147
ASAP1,ENSG00000153317
ASAP1-IT2,ENSG00000280543
ASAP2,ENSG00000151693
ASAP3,ENSG00000088280
ASB1,ENSG00000065802
ASB10,ENSG00000146926
ASB11,ENSG00000165192
ASB12,ENSG00000198881
ASB13,ENSG00000196372
ASB14,ENSG00000239388
ASB15,ENSG00000146809
ASB15-AS1,ENSG00000230442
ASB16,ENSG00000161664
ASB16-AS1,ENSG00000267080
ASB17,ENSG00000154007
ASB18,ENSG00000182177
ASB2,ENSG00000100628
ASB3,ENSG00000115239
ASB4,ENSG00000005981
ASB5,ENSG00000164122
ASB6,ENSG00000148331
ASB7,ENSG00000183475
ASB8,ENSG00000177981
ASB9,ENSG00000102048
ASCC1,ENSG00000138303
ASCC2,ENSG00000100325
ASCC3,ENSG00000112249
ASCL1,ENSG00000139352
ASCL2,ENSG00000183734
ASCL3,ENSG00000176009
ASCL4,ENSG00000187855
ASCL5,ENSG00000232237
ASDURF,ENSG00000286053
ASF1A,ENSG00000111875
ASF1B,ENSG00000105011
ASGR1,ENSG00000141505
ASGR2,ENSG00000161944
ASH1L,ENSG00000116539
ASH1L-AS1,ENSG00000235919
ASH2L,ENSG00000129691
ASIC1,ENSG00000110881
ASIC2,ENSG00000108684
ASIC3,ENSG00000213199
ASIC4,ENSG00000072182
ASIC5,ENSG00000256394
ASIP,ENSG00000101440
ASL,ENSG00000126522
ASMT,ENSG00000196433
ASMTL,ENSG00000169093
ASMTL-AS1,ENSG00000236017
ASNS,ENSG00000070669
ASNSD1,ENSG00000138381
ASPA,ENSG00000108381
ASPDH,ENSG00000204653
ASPG,ENSG00000166183
ASPH,ENSG00000198363
ASPHD1,ENSG00000174939
ASPHD2,ENSG00000128203
ASPM,ENSG00000066279
ASPN,ENSG00000106819
ASPRV1,ENSG00000244617
ASPSCR1,ENSG00000169696
ASRGL1,ENSG00000162174
ASS1,ENSG00000130707
ASTE1,ENSG00000034533
ASTL,ENSG00000188886
ASTN1,ENSG00000152092
ASTN2,ENSG00000148219
ASTN2-AS1,ENSG00000229105
ASXL1,ENSG00000171456
ASXL2,ENSG00000143970
ASXL3,ENSG00000141431
ASZ1,ENSG00000154438
ATAD1,ENSG00000138138
ATAD2,ENSG00000156802
ATAD2B,ENSG00000119778
ATAD3A,ENSG00000197785
ATAD3B,ENSG00000160072
ATAD3C,ENSG00000215915
ATAD5,ENSG00000176208
ATAT1,ENSG00000137343
ATCAY,ENSG00000167654
ATE1,ENSG00000107669
ATF1,ENSG00000123268
ATF2,ENSG00000115966
ATF3,ENSG00000162772
ATF4,ENSG00000128272
ATF5,ENSG00000169136
ATF6,ENSG00000118217
ATF6B,ENSG00000213676
ATF7,ENSG00000170653
ATF7-NPFF,ENSG00000267281
ATF7IP,ENSG00000171681
ATF7IP2,ENSG00000166669
ATG10,ENSG00000152348
ATG101,ENSG00000123395
ATG12,ENSG00000145782
ATG13,ENSG00000175224
ATG14,ENSG00000126775
ATG16L1,ENSG00000085978
ATG16L2,ENSG00000168010
ATG2A,ENSG00000110046
ATG2B,ENSG00000066739
ATG3,ENSG00000144848
ATG4A,ENSG00000101844
ATG4B,ENSG00000168397
ATG4C,ENSG00000125703
ATG4D,ENSG00000130734
ATG5,ENSG00000057663
ATG7,ENSG00000197548
ATG9A,ENSG00000198925
ATG9B,ENSG00000181652
ATIC,ENSG00000138363
ATL1,ENSG00000198513
ATL2,ENSG00000119787
ATL3,ENSG00000184743
ATM,ENSG00000149311
ATMIN,ENSG00000166454
ATN1,ENSG00000111676
ATOH1,ENSG00000172238
ATOH7,ENSG00000179774
ATOH8,ENSG00000168874
ATOSA,ENSG00000047346
ATOSB,ENSG00000005238
ATOX1,ENSG00000177556
ATP10A,ENSG00000206190
ATP10B,ENSG00000118322
ATP10D,ENSG00000145246
ATP11A,ENSG00000068650
ATP11A-AS1,ENSG00000232684
ATP11AUN,ENSG00000197595
ATP11B,ENSG00000058063
ATP11C,ENSG00000101974
ATP12A,ENSG00000075673
ATP13A1,ENSG00000105726
ATP13A2,ENSG00000159363
ATP13A3,ENSG00000133657
ATP13A4,ENSG00000127249
ATP13A4-AS1,ENSG00000225473
ATP13A5,ENSG00000187527
ATP13A5-AS1,ENSG00000236508
ATP1A1,ENSG00000163399
ATP1A1-AS1,ENSG00000203865
ATP1A2,ENSG00000018625
ATP1A3,ENSG00000105409
ATP1A4,ENSG00000132681
ATP1B1,ENSG00000143153
ATP1B2,ENSG00000129244
ATP1B3,ENSG00000069849
ATP1B3-AS1,ENSG00000244124
ATP1B4,ENSG00000101892
ATP23,ENSG00000166896
ATP2A1,ENSG00000196296
ATP2A1-AS1,ENSG00000260442
ATP2A2,ENSG00000174437
ATP2A3,ENSG00000074370
ATP2B1,ENSG00000070961
ATP2B1-AS1,ENSG00000271614
ATP2B2,ENSG00000157087
ATP2B3,ENSG00000067842
ATP2B4,ENSG00000058668
ATP2C1,ENSG00000017260
ATP2C2,ENSG00000064270
ATP2C2-AS1,ENSG00000261286
ATP4A,ENSG00000105675
ATP4B,ENSG00000186009
ATP5F1A,ENSG00000152234
ATP5F1B,ENSG00000110955
ATP5F1C,ENSG00000165629
ATP5F1D,ENSG00000099624
ATP5F1E,ENSG00000124172
ATP5F1EP2,ENSG00000180389
ATP5IF1,ENSG00000130770
ATP5MC1,ENSG00000159199
ATP5MC2,ENSG00000135390
ATP5MC3,ENSG00000154518
ATP5ME,ENSG00000169020
ATP5MF,ENSG00000241468
ATP5MF-PTCD1,ENSG00000248919
ATP5MG,ENSG00000167283
ATP5MGL,ENSG00000249222
ATP5MJ,ENSG00000156411
ATP5MK,ENSG00000173915
ATP5PB,ENSG00000116459
ATP5PD,ENSG00000167863
ATP5PF,ENSG00000154723
ATP5PO,ENSG00000241837
ATP6AP1,ENSG00000071553
ATP6AP1L,ENSG00000205464
ATP6AP2,ENSG00000182220
ATP6V0A1,ENSG00000033627
ATP6V0A2,ENSG00000185344
ATP6V0A4,ENSG00000105929
ATP6V0B,ENSG00000117410
ATP6V0C,ENSG00000185883
ATP6V0D1,ENSG00000159720
ATP6V0D1-DT,ENSG00000270049
ATP6V0D2,ENSG00000147614
ATP6V0E1,ENSG00000113732
ATP6V0E2,ENSG00000171130
ATP6V0E2-AS1,ENSG00000204934
ATP6V1A,ENSG00000114573
ATP6V1B1,ENSG00000116039
ATP6V1B2,ENSG00000147416
ATP6V1C1,ENSG00000155097
ATP6V1C2,ENSG00000143882
ATP6V1D,ENSG00000100554
ATP6V1E1,ENSG00000131100
ATP6V1E2,ENSG00000250565
ATP6V1F,ENSG00000128524
ATP6V1G1,ENSG00000136888
ATP6V1G2,ENSG00000206445
ATP6V1G2-DDX39B,ENSG00000254870
ATP6V1G3,ENSG00000151418
ATP6V1H,ENSG00000047249
ATP7A,ENSG00000165240
ATP7B,ENSG00000123191
ATP8A1,ENSG00000124406
ATP8A2,ENSG00000132932
ATP8B1,ENSG00000081923
ATP8B2,ENSG00000143515
ATP8B3,ENSG00000130270
ATP8B4,ENSG00000104043
ATP9A,ENSG00000054793
ATP9B,ENSG00000166377
ATPAF1,ENSG00000123472
ATPAF2,ENSG00000171953
ATPSCKMT,ENSG00000150756
ATR,ENSG00000175054
ATRAID,ENSG00000138085
ATRIP,ENSG00000164053
ATRN,ENSG00000088812
ATRNL1,ENSG00000107518
ATRX,ENSG00000085224
ATXN1,ENSG00000124788
ATXN1-AS1,ENSG00000229931
ATXN10,ENSG00000130638
ATXN1L,ENSG00000224470
ATXN2,ENSG00000204842
ATXN2-AS,ENSG00000258099
ATXN2L,ENSG00000168488
ATXN3,ENSG00000066427
ATXN3L,ENSG00000123594
ATXN7,ENSG00000163635
ATXN7L1,ENSG00000146776
ATXN7L2,ENSG00000162650
ATXN7L3,ENSG00000087152
ATXN7L3-AS1,ENSG00000267394
ATXN7L3B,ENSG00000253719
ATXN8,ENSG00000288330
ATXN8OS,ENSG00000230223
AUH,ENSG00000148090
AUNIP,ENSG00000127423
AUP1,ENSG00000115307
AURKA,ENSG00000087586
AURKAIP1,ENSG00000175756
AURKB,ENSG00000178999
AURKC,ENSG00000105146
AUTS2,ENSG00000158321
AVEN,ENSG00000169857
AVIL,ENSG00000135407
AVL9,ENSG00000105778
AVP,ENSG00000101200
AVPI1,ENSG00000119986
AVPR1A,ENSG00000166148
AVPR1B,ENSG00000198049
AVPR2,ENSG00000126895
AWAT1,ENSG00000204195
AWAT2,ENSG00000147160
AXDND1,ENSG00000162779
AXIN1,ENSG00000103126
AXIN2,ENSG00000168646
AXL,ENSG00000167601
AZGP1,ENSG00000160862
AZI2,ENSG00000163512
AZIN1,ENSG00000155096
AZIN2,ENSG00000142920
AZU1,ENSG00000172232
B2M,ENSG00000166710
B3GALNT1,ENSG00000169255
B3GALNT2,ENSG00000162885
B3GALT1,ENSG00000172318
B3GALT2,ENSG00000162630
B3GALT4,ENSG00000236802
B3GALT5,ENSG00000183778
B3GALT5-AS1,ENSG00000184809
B3GALT6,ENSG00000176022
B3GALT9,ENSG00000214654
B3GAT1,ENSG00000109956
B3GAT1-DT,ENSG00000255545
B3GAT2,ENSG00000112309
B3GAT3,ENSG00000149541
B3GLCT,ENSG00000187676
B3GNT2,ENSG00000170340
B3GNT3,ENSG00000179913
B3GNT4,ENSG00000176383
B3GNT5,ENSG00000176597
B3GNT6,ENSG00000198488
B3GNT7,ENSG00000156966
B3GNT8,ENSG00000177191
B3GNT9,ENSG00000237172
B3GNTL1,ENSG00000175711
B4GALNT1,ENSG00000135454
B4GALNT2,ENSG00000167080
B4GALNT3,ENSG00000139044
B4GALNT4,ENSG00000182272
B4GALT1,ENSG00000086062
B4GALT1-AS1,ENSG00000233554
B4GALT2,ENSG00000117411
B4GALT3,ENSG00000158850
B4GALT4,ENSG00000121578
B4GALT5,ENSG00000158470
B4GALT6,ENSG00000118276
B4GALT7,ENSG00000027847
B4GAT1,ENSG00000174684
B9D1,ENSG00000108641
B9D2,ENSG00000123810
BAALC,ENSG00000164929
BAALC-AS1,ENSG00000247081
BAAT,ENSG00000136881
BABAM1,ENSG00000105393
BABAM2,ENSG00000158019
BACC1,ENSG00000258315
BACE1,ENSG00000186318
BACE1-AS,ENSG00000278768
BACE2,ENSG00000182240
BACH1,ENSG00000156273
BACH1-AS1,ENSG00000232118
BACH1-IT1,ENSG00000248476
BACH1-IT2,ENSG00000228817
BACH1-IT3,ENSG00000234293
BACH2,ENSG00000112182
BAD,ENSG00000002330
BAG1,ENSG00000107262
BAG2,ENSG00000112208
BAG3,ENSG00000151929
BAG4,ENSG00000156735
BAG5,ENSG00000166170
BAG6,ENSG00000204463
BAGE2,ENSG00000187172
BAHCC1,ENSG00000266074
BAHD1,ENSG00000140320
BAIAP2,ENSG00000175866
BAIAP2-DT,ENSG00000226137
BAIAP2L1,ENSG00000006453
BAIAP2L2,ENSG00000128298
BAIAP3,ENSG00000007516
BAK1,ENSG00000030110
BAMBI,ENSG00000095739
BANCR,ENSG00000278910
BANF1,ENSG00000175334
BANF2,ENSG00000125888
BANK1,ENSG00000153064
BANP,ENSG00000172530
BAP1,ENSG00000163930
BARD1,ENSG00000138376
BARHL1,ENSG00000125492
BARHL2,ENSG00000143032
BARX1,ENSG00000131668
BARX2,ENSG00000043039
BASP1,ENSG00000176788
BASP1-AS1,ENSG00000215196
BATF,ENSG00000156127
BATF2,ENSG00000168062
BATF3,ENSG00000123685
BAX,ENSG00000087088
BAZ1A,ENSG00000198604
BAZ1A-AS1,ENSG00000258738
BAZ1B,ENSG00000009954
BAZ2A,ENSG00000076108
BAZ2B,ENSG00000123636
BBC3,ENSG00000105327
BBIP1,ENSG00000214413
BBLN,ENSG00000171159
BBOF1,ENSG00000119636
BBOX1,ENSG00000129151
BBOX1-AS1,ENSG00000254560
BBS1,ENSG00000174483
BBS10,ENSG00000179941
BBS12,ENSG00000181004
BBS2,ENSG00000125124
BBS4,ENSG00000140463
BBS5,ENSG00000163093
BBS7,ENSG00000138686
BBS9,ENSG00000122507
BBX,ENSG00000114439
BCAM,ENSG00000187244
BCAN,ENSG00000132692
BCAN-AS1,ENSG00000272068
BCAP29,ENSG00000075790
BCAP31,ENSG00000185825
BCAR1,ENSG00000050820
BCAR3,ENSG00000137936
BCAR3-AS1,ENSG00000224093
BCAR4,ENSG00000262117
BCAS1,ENSG00000064787
BCAS2,ENSG00000116752
BCAS3,ENSG00000141376
BCAS4,ENSG00000124243
BCAT1,ENSG00000060982
BCAT2,ENSG00000105552
BCCIP,ENSG00000107949
BCDIN3D,ENSG00000186666
BCDIN3D-AS1,ENSG00000258057
BCHE,ENSG00000114200
BCKDHA,ENSG00000248098
BCKDHB,ENSG00000083123
BCKDK,ENSG00000103507
BCL10,ENSG00000142867
BCL11A,ENSG00000119866
BCL11B,ENSG00000127152
BCL2,ENSG00000171791
BCL2A1,ENSG00000140379
BCL2L1,ENSG00000171552
BCL2L1-AS1,ENSG00000236559
BCL2L10,ENSG00000137875
BCL2L11,ENSG00000153094
BCL2L12,ENSG00000126453
BCL2L13,ENSG00000099968
BCL2L14,ENSG00000121380
BCL2L15,ENSG00000188761
BCL2L2,ENSG00000129473
BCL2L2-PABPN1,ENSG00000258643
BCL3,ENSG00000069399
BCL6,ENSG00000113916
BCL6-AS1,ENSG00000285938
BCL6B,ENSG00000161940
BCL7A,ENSG00000110987
BCL7B,ENSG00000106635
BCL7C,ENSG00000099385
BCL9,ENSG00000116128
BCL9L,ENSG00000186174
BCLAF1,ENSG00000029363
BCLAF3,ENSG00000173681
BCO1,ENSG00000135697
BCO2,ENSG00000197580
BCOR,ENSG00000183337
BCORL1,ENSG00000085185
BCR,ENSG00000186716
BCRP3,ENSG00000284128
BCS1L,ENSG00000074582
BCYRN1,ENSG00000236824
BDH1,ENSG00000161267
BDH2,ENSG00000164039
BDKRB1,ENSG00000100739
BDKRB2,ENSG00000168398
BDNF,ENSG00000176697
BDNF-AS,ENSG00000245573
BDP1,ENSG00000273873
BEAN1,ENSG00000166546
BEAN1-AS1,ENSG00000261656
BECN1,ENSG00000126581
BECN2,ENSG00000196289
BEGAIN,ENSG00000183092
BEND2,ENSG00000177324
BEND3,ENSG00000178409
BEND4,ENSG00000188848
BEND5,ENSG00000162373
BEND6,ENSG00000151917
BEND7,ENSG00000165626
BEST1,ENSG00000167995
BEST2,ENSG00000039987
BEST3,ENSG00000127325
BEST4,ENSG00000142959
BET1,ENSG00000105829
BET1L,ENSG00000177951
BEX1,ENSG00000133169
BEX2,ENSG00000133134
BEX3,ENSG00000166681
BEX4,ENSG00000102409
BEX5,ENSG00000184515
BFAR,ENSG00000103429
BFSP1,ENSG00000125864
BFSP2,ENSG00000170819
BFSP2-AS1,ENSG00000249993
BGLAP,ENSG00000242252
BGN,ENSG00000182492
BHLHA15,ENSG00000180535
BHLHA9,ENSG00000205899
BHLHE22,ENSG00000180828
BHLHE23,ENSG00000125533
BHLHE40,ENSG00000134107
BHLHE40-AS1,ENSG00000235831
BHLHE41,ENSG00000123095
BHMT,ENSG00000145692
BHMT2,ENSG00000132840
BICC1,ENSG00000122870
BICD1,ENSG00000151746
BICD2,ENSG00000185963
BICDL1,ENSG00000135127
BICDL2,ENSG00000162069
BICRA,ENSG00000063169
BICRA-AS1,ENSG00000269806
BICRAL,ENSG00000112624
BID,ENSG00000015475
BIK,ENSG00000100290
BIN1,ENSG00000136717
BIN2,ENSG00000110934
BIN3,ENSG00000147439
BIRC2,ENSG00000110330
BIRC3,ENSG00000023445
BIRC5,ENSG00000089685
BIRC6,ENSG00000115760
BIRC6-AS1,ENSG00000230046
BIRC7,ENSG00000101197
BIRC8,ENSG00000163098
BISPR,ENSG00000282851
BIVM,ENSG00000134897
BIVM-ERCC5,ENSG00000270181
BLACAT1,ENSG00000281406
BLACE,ENSG00000204960
BLCAP,ENSG00000166619
BLID,ENSG00000259571
BLK,ENSG00000136573
BLM,ENSG00000197299
BLMH,ENSG00000108578
BLNK,ENSG00000095585
BLOC1S1,ENSG00000135441
BLOC1S2,ENSG00000196072
BLOC1S3,ENSG00000189114
BLOC1S4,ENSG00000186222
BLOC1S5,ENSG00000188428
BLOC1S5-TXNDC5,ENSG00000259040
BLOC1S6,ENSG00000104164
BLTP1,ENSG00000138688
BLTP2,ENSG00000007202
BLTP3A,ENSG00000065060
BLTP3B,ENSG00000111647
BLVRA,ENSG00000106605
BLVRB,ENSG00000090013
BLZF1,ENSG00000117475
BMAL1,ENSG00000133794
BMAL2,ENSG00000029153
BMERB1,ENSG00000166780
BMF,ENSG00000104081
BMI1,ENSG00000168283
BMP1,ENSG00000168487
BMP10,ENSG00000163217
BMP15,ENSG00000130385
BMP2,ENSG00000125845
BMP2K,ENSG00000138756
BMP3,ENSG00000152785
BMP4,ENSG00000125378
BMP5,ENSG00000112175
BMP6,ENSG00000153162
BMP7,ENSG00000101144
BMP7-AS1,ENSG00000235032
BMP8A,ENSG00000183682
BMP8B,ENSG00000116985
BMP8B-AS1,ENSG00000285905
BMPER,ENSG00000164619
BMPR1A,ENSG00000107779
BMPR1B,ENSG00000138696
BMPR1B-DT,ENSG00000249599
BMPR2,ENSG00000204217
BMS1,ENSG00000165733
BMS1P14,ENSG00000276500
BMS1P4,ENSG00000242338
BMS1P4-AGAP5,ENSG00000242288
BMX,ENSG00000102010
BNAT1,ENSG00000273796
BNC1,ENSG00000169594
BNC2,ENSG00000173068
BNC2-AS1,ENSG00000234779
BNIP1,ENSG00000113734
BNIP2,ENSG00000140299
BNIP3,ENSG00000176171
BNIP3L,ENSG00000104765
BNIP5,ENSG00000189325
BNIPL,ENSG00000163141
BOC,ENSG00000144857
BOD1,ENSG00000145919
BOD1L1,ENSG00000038219
